Id,Level,Topic,Question,Option1,Option2,Option3,Option4,Correct_Option,QuestionType,QuestionData
FBB449,45,Ethical Decisions,You find a mistake in your friend's work. What should you do?,Ignore them,Destroy it,Help them correct it,Publicly embarrass them,Help them correct it,MCQ,
FBB450,45,Ethical Decisions,Your friend is angry with you. What should you do?,Talk calmly,Insult them,Fight back,Ignore forever,Talk calmly,MCQ,
FBB451,46,Ethical Decisions,You see someone sharing their food with others. What should you do?,Stop them,Take all the food,Appreciate their kindness,Laugh at them,Appreciate their kindness,MCQ,
FBB452,46,Ethical Decisions,You receive praise for teamwork. What should you do?,Ignore teammates,Thank your team,Blame others,Take all credit,Thank your team,MCQ,
FBB453,46,Ethical Decisions,Your friend has a different culture or habit. What should you do?,Insult them,Exclude them,Make jokes,Respect differences,Respect differences,MCQ,
FBB454,46,Ethical Decisions,You see someone struggling with a task. What should you do?,Leave immediately,Make fun of them,Offer help,Make it harder,Offer help,MCQ,
FBB455,46,Ethical Decisions,Your friend tells you they are worried. What should you do?,Laugh,Listen and support them,Share their problem with everyone,Ignore them,Listen and support them,MCQ,
FBB456,46,Ethical Decisions,You disagree during a group project. What should you do?,Fight with members,Discuss politely,Refuse to listen,Quit immediately,Discuss politely,MCQ,
FBB457,46,Ethical Decisions,You see someone return a lost item. What should you do?,Appreciate honesty,Hide another item,Make fun of them,Ignore them,Appreciate honesty,MCQ,
FBB458,46,Ethical Decisions,Your friend is learning a new skill. What should you do?,Stop them,Say they cannot do it,Laugh at mistakes,Encourage practice,Encourage practice,MCQ,
FBB459,46,Ethical Decisions,You make a promise to help someone. What should you do?,Lie about it,Avoid them,Forget intentionally,Try to keep it,Try to keep it,MCQ,
FBB460,46,Ethical Decisions,You see a person helping others. What should you do?,Stop them,Ignore completely,Respect and appreciate them,Mock them,Respect and appreciate them,MCQ,
FBB461,47,Ethical Decisions,Your friend forgets to bring a ruler in class. What should you do?,Ignore them,Laugh at them,Hide your ruler,Help by sharing your ruler,Help by sharing your ruler,MCQ,
FBB462,47,Ethical Decisions,You see your classmate cleaning the classroom. What should you do?,Make more mess,Help them keep it clean,Ignore them,Stop them,Help them keep it clean,MCQ,
FBB463,47,Ethical Decisions,Your friend makes a mistake while speaking. What should you do?,Encourage them,Stop them,Mimic and laugh,Insult them,Encourage them,MCQ,
FBB464,47,Ethical Decisions,You see someone being kind to another person. What should you do?,Ignore them,Appreciate their kindness,Stop them,Make fun of them,Appreciate their kindness,MCQ,
FBB465,47,Ethical Decisions,Your friend is worried about a problem. What should you do?,Tell others as a joke,Listen and support them,Spread their problem,Ignore them,Listen and support them,MCQ,
FBB466,47,Ethical Decisions,You are playing a game and your friend loses. What should you do?,Blame them,Refuse to play again,Laugh at them,Be kind and encourage them,Be kind and encourage them,MCQ,
FBB467,47,Ethical Decisions,You notice someone is having trouble understanding a lesson. What should you do?,Explain and help them,Take their notebook,Ignore them,Laugh at them,Explain and help them,MCQ,
FBB468,47,Ethical Decisions,Your friend shares their achievement with you. What should you do?,Ignore them,Feel angry,Congratulate them,Say something negative,Congratulate them,MCQ,
FBB469,47,Ethical Decisions,"""You accidentally take someone's pencil by mistake. What should you do?""",Hide it,Return it and apologize,Blame them,Keep it,Return it and apologize,MCQ,
FBB470,47,Ethical Decisions,You see someone crying at school. What should you do?,Laugh at them,Make jokes,Walk away immediately,Ask if they need help,Ask if they need help,MCQ,
FBB471,48,Ethical Decisions,Your friend invites you to play; but another child is alone. What should you do?,Ignore the child,Make fun of them,Include the lonely child,Leave everyone,Include the lonely child,MCQ,
FBB472,48,Ethical Decisions,You borrow something from a friend. What should you do after using it?,Keep it,Break it,Forget about it,Return it safely,Return it safely,MCQ,
FBB473,48,Ethical Decisions,You see someone making a mistake in a group activity. What should you do?,Help them improve,Make fun of them,Remove them,Blame them,Help them improve,MCQ,
FBB474,48,Ethical Decisions,Your friend is different from you in some ways. What should you do?,Respect their differences,Avoid them,Insult them,Make jokes about them,Respect their differences,MCQ,
FBB475,48,Ethical Decisions,You find a lost notebook in your classroom. What should you do?,Return it to the owner,Hide it,Keep it,Tear pages,Return it to the owner,MCQ,
FBB476,48,Ethical Decisions,You are working in a team project. What should you do?,Only take credit,Ignore others,Do nothing,Cooperate with teammates,Cooperate with teammates,MCQ,
FBB477,48,Ethical Decisions,Your friend apologizes after making a mistake. What should you do?,Insult them,Tell everyone,Accept the apology,Keep being angry,Accept the apology,MCQ,
FBB478,48,Ethical Decisions,You see someone helping an elderly person. What should you do?,Stop them,Ignore them,Laugh at them,Respect their kindness,Respect their kindness,MCQ,
FBB479,48,Ethical Decisions,Your friend is not good at a sport. What should you do?,Stop them from playing,Exclude them,Make fun of them,Encourage them,Encourage them,MCQ,
FBB480,48,Ethical Decisions,You make a promise to help a friend. What should you do?,Lie about it,Keep your promise,Forget it intentionally,Avoid your friend,Keep your promise,MCQ,
FBB481,49,Ethical Decisions,You see someone sharing their food with others. What should you do?,Take all the food,Thank and appreciate them,Make fun of them,Ignore them,Thank and appreciate them,MCQ,
FBB482,49,Ethical Decisions,Your friend is nervous before performing on stage. What should you do?,Laugh at them,Scare them,Encourage them,Discourage them,Encourage them,MCQ,
FBB483,49,Ethical Decisions,You see someone dropping trash accidentally. What should you do?,Push them,Laugh at them,Add more trash,Politely remind them,Politely remind them,MCQ,
FBB484,49,Ethical Decisions,Your friend helps you solve a difficult problem. What should you do?,Make fun of them,Ignore them,Take credit,Thank them,Thank them,MCQ,
FBB485,49,Ethical Decisions,You see a friend drop his wallet. What should you do?,Keep it,Ignore it,Hide it,Return it,Return it,MCQ,
FBB486,49,Ethical Decisions,Your classmate is struggling with homework. What should you do?,Ignore,Laugh,Take credit,Offer help,Offer help,MCQ,
FBB487,49,Ethical Decisions,You borrowed a book from a friend. What should you do?,Hide it,Return it,Tear it,Lose it,Return it,MCQ,
FBB488,49,Ethical Decisions,You see someone crying. What should you do?,Ignore,Comfort them,Run away,Laugh,Comfort them,MCQ,
FBB489,49,Ethical Decisions,Your teacher drops papers. What should you do?,Ignore,Pick them up,Laugh,Kick them,Pick them up,MCQ,
FBB490,49,Ethical Decisions,You break a toy at school. What should you do?,Admit mistake,Blame others,Ignore,Hide it,Admit mistake,MCQ,
FBB491,50,Ethical Decisions,You see a friend being teased. What should you do?,Inform teacher,Ignore,Join teasing,Laugh,Inform teacher,MCQ,
FBB492,50,Ethical Decisions,You promised to share your snack. What should you do?,Share it,Hide it,Forget,Eat alone,Share it,MCQ,
FBB493,50,Ethical Decisions,You see trash on the playground. What should you do?,Throw more,Ignore,Kick it,Pick it up,Pick it up,MCQ,
FBB494,50,Ethical Decisions,Your friend is late to class. What should you do?,Blame,Help explain,Laugh,Ignore,Help explain,MCQ,
FBB495,50,Ethical Decisions,You see someone drop money. What should you do?,Return it,Keep it,Spend it,Hide it,Return it,MCQ,
FBB496,50,Ethical Decisions,Your friend shares notes with you. What should you do?,Laugh,Tear notes,Thank them,Ignore,Thank them,MCQ,
FBB497,50,Ethical Decisions,You see a stranger asking for directions. What should you do?,Ignore,Laugh,Run away,Help politely,Help politely,MCQ,
FBB498,50,Ethical Decisions,You accidentally hurt a friend. What should you do?,Apologize,Blame them,Laugh,Ignore,Apologize,MCQ,
FBB499,50,Ethical Decisions,You see a classmate without lunch. What should you do?,Laugh,Share food,Ignore,Hide food,Share food,MCQ,
FBB500,50,Ethical Decisions,You borrowed a pencil. What should you do?,Return it,Break it,Hide it,Ignore,Return it,MCQ,
