id,Level,Topic,Question,Option1,Option2,Option3,Option4,Correct_Option,QuestionType,QuestionData
400,40,Weather Station,Match the weather word.,,,,,,Match,"[{""left"":""Cloud"",""right"":""Sky""},{""left"":""Rain"",""right"":""Water""},{""left"":""Sun"",""right"":""Heat""},{""left"":""Wind"",""right"":""Air""}]"
401,41,Weather Station,Rain falls from clouds.,TRUE,FALSE,,,TRUE,MCQ,
402,41,Weather Station,The Sun helps make rain.,TRUE,FALSE,,,TRUE,MCQ,
403,41,Weather Station,Can rain help plants grow?,Yes,No,,,Yes,MCQ,
404,41,Weather Station,Water changes into vapor by?,Freezing,Evaporation,Boiling,Melting,Evaporation,MCQ,
405,41,Weather Station,Water vapor forms?,Clouds,Rocks,Trees,Soil,Clouds,MCQ,
406,41,Weather Station,Frozen rain is called?,Fog,Hail,Snow,Dew,Hail,MCQ,
407,41,Weather Station,Which weather brings rain?,Stars,Wind,Clouds,Sunshine,Clouds,MCQ,
408,41,Weather Station,Rainwater collects in?,Rivers,Ovens,Roads,Roofs,Rivers,MCQ,
409,41,Weather Station,Match the water cycle.,,,,,,Match,"[{""left"":""Evaporation"",""right"":""Water vapor""},{""left"":""Condensation"",""right"":""Clouds""},{""left"":""Rainfall"",""right"":""Rain""},{""left"":""Collection"",""right"":""Rivers""}]"
410,41,Weather Station,Match the weather word.,,,,,,Match,"[{""left"":""Rain"",""right"":""Water drops""},{""left"":""Snow"",""right"":""Ice flakes""},{""left"":""Hail"",""right"":""Ice balls""},{""left"":""Dew"",""right"":""Morning drops""}]"
411,42,Weather Station,Thunderstorms have lightning.,TRUE,FALSE,,,TRUE,MCQ,
412,42,Weather Station,Lightning is safe to touch.,TRUE,FALSE,,,FALSE,MCQ,
413,42,Weather Station,Should you stay indoors during a storm?,Yes,No,,,Yes,MCQ,
414,42,Weather Station,Which weather has thunder?,Foggy,Sunny,Thunderstorm,Cloudy,Thunderstorm,MCQ,
415,42,Weather Station,Strong spinning winds are called?,Hurricane,Breeze,Rainbow,Tornado,Tornado,MCQ,
416,42,Weather Station,Which weather brings heavy rain and strong winds?,Hurricane,Snow,Fog,Sunny,Hurricane,MCQ,
417,42,Weather Station,What comes before thunder?,Wind,Rain,Snow,Lightning,Lightning,MCQ,
418,42,Weather Station,What should you avoid during a storm?,Home,Tall trees,Raincoat,Shelter,Tall trees,MCQ,
419,42,Weather Station,Match the weather event.,,,,,,Match,"[{""left"":""Thunderstorm"",""right"":""Thunder""},{""left"":""Lightning"",""right"":""Bright flash""},{""left"":""Tornado"",""right"":""Spinning wind""},{""left"":""Hurricane"",""right"":""Strong storm""}]"
420,42,Weather Station,Match the safety rule.,,,,,,Match,"[{""left"":""Stay indoors"",""right"":""Storm safety""},{""left"":""Avoid trees"",""right"":""Lightning safety""},{""left"":""Listen radio"",""right"":""Weather news""},{""left"":""Stay calm"",""right"":""Safe action""}]"
421,43,Weather Station,A thermometer measures temperature.,TRUE,FALSE,,,TRUE,MCQ,
422,43,Weather Station,A rain gauge measures rainfall.,TRUE,FALSE,,,TRUE,MCQ,
423,43,Weather Station,Can a wind vane show wind direction?,Yes,No,,,Yes,MCQ,
424,43,Weather Station,Which instrument measures temperature?,Thermometer,Rain gauge,Wind vane,Barometer,Thermometer,MCQ,
425,43,Weather Station,Which instrument measures rainfall?,Thermometer,Anemometer,Barometer,Rain gauge,Rain gauge,MCQ,
426,43,Weather Station,Which instrument measures wind speed?,Barometer,Rain gauge,Anemometer,Thermometer,Anemometer,MCQ,
427,43,Weather Station,Which instrument shows wind direction?,Barometer,Thermometer,Compass,Wind vane,Wind vane,MCQ,
428,43,Weather Station,Which instrument measures air pressure?,Rain gauge,Anemometer,Thermometer,Barometer,Barometer,MCQ,
429,43,Weather Station,Match the instrument.,,,,,,Match,"[{""left"":""Thermometer"",""right"":""Temperature""},{""left"":""Rain gauge"",""right"":""Rainfall""},{""left"":""Anemometer"",""right"":""Wind speed""},{""left"":""Wind vane"",""right"":""Wind direction""}]"
430,43,Weather Station,Match the weather tool.,,,,,,Match,"[{""left"":""Barometer"",""right"":""Air pressure""},{""left"":""Thermometer"",""right"":""Heat""},{""left"":""Rain gauge"",""right"":""Rain""},{""left"":""Wind vane"",""right"":""Wind""}]"
431,44,Weather Station,A weather forecast tells future weather.,TRUE,FALSE,,,TRUE,MCQ,
432,44,Weather Station,You should ignore weather warnings.,TRUE,FALSE,,,FALSE,MCQ,
433,44,Weather Station,Should you carry an umbrella on a rainy day?,Yes,No,,,Yes,MCQ,
434,44,Weather Station,Who studies the weather?,Farmer,Meteorologist,Doctor,Pilot,Meteorologist,MCQ,
435,44,Weather Station,What should you wear on a cold day?,T-shirt,Sandals,Jacket,Shorts,Jacket,MCQ,
436,44,Weather Station,What should you use on a sunny day?,Scarf,Sunscreen,Blanket,Umbrella,Sunscreen,MCQ,
437,44,Weather Station,Which weather is best for flying kites?,Snowy,Windy,Rainy,Stormy,Windy,MCQ,
438,44,Weather Station,Where can you check today's weather?,Forecast,Map,Book,Clock,Forecast,MCQ,
439,44,Weather Station,Match the weather with the item.,,,,,,Match,"[{""left"":""Rainy"",""right"":""Umbrella""},{""left"":""Sunny"",""right"":""Sunscreen""},{""left"":""Cold"",""right"":""Jacket""},{""left"":""Windy"",""right"":""Kite""}]"
440,44,Weather Station,Match the weather with the action.,,,,,,Match,"[{""left"":""Storm"",""right"":""Stay indoors""},{""left"":""Rain"",""right"":""Carry umbrella""},{""left"":""Sunny"",""right"":""Drink water""},{""left"":""Snow"",""right"":""Wear boots""}]"
441,45,Weather Station: Review,Clouds are made of?,Smoke,Sand,Water drops,Dust,Water drops,MCQ,
442,45,Weather Station: Review,Rain falls from?,Clouds,Plants,Oceans,Rivers,Clouds,MCQ,
443,45,Weather Station: Review,Which weather has thunder?,Thunderstorm,Sunny,Cloudy,Foggy,Thunderstorm,MCQ,
444,45,Weather Station: Review,Which tool measures temperature?,Rain gauge,Thermometer,Anemometer,Barometer,Thermometer,MCQ,
445,45,Weather Station: Review,Who studies weather?,Teacher,Farmer,Doctor,Meteorologist,Meteorologist,MCQ,
446,45,Weather Station: Review,Can clouds bring rain?,Yes,No,,,Yes,MCQ,
447,45,Weather Station: Review,Which measures rainfall?,Rain gauge,Thermometer,Compass,Barometer,Rain gauge,MCQ,
448,45,Weather Station: Review,Best place during a storm?,Tree,Rooftop,Playground,Indoors,Indoors,MCQ,
449,45,Weather Station: Review,Match the weather tool.,,,,,,Match,"[{""left"":""Thermometer"",""right"":""Temperature""},{""left"":""Rain gauge"",""right"":""Rainfall""},{""left"":""Wind vane"",""right"":""Wind direction""},{""left"":""Anemometer"",""right"":""Wind speed""}]"
450,45,Weather Station: Review,Match the weather type.,,,,,,Match,"[{""left"":""Sunny"",""right"":""Bright sun""},{""left"":""Rainy"",""right"":""Falling rain""},{""left"":""Cloudy"",""right"":""Many clouds""},{""left"":""Stormy"",""right"":""Thunder""}]"
451,46,Weather Station: Review,Which cloud brings rain?,Fog,Cumulus,Rain cloud,Cirrus,Rain cloud,MCQ,
452,46,Weather Station: Review,Frozen rain is called?,Hail,Snow,Fog,Dew,Hail,MCQ,
453,46,Weather Station: Review,Lightning comes before thunder.,TRUE,FALSE,,,TRUE,MCQ,
454,46,Weather Station: Review,Which tool measures wind speed?,Anemometer,Thermometer,Rain gauge,Barometer,Anemometer,MCQ,
455,46,Weather Station: Review,What should you carry on a rainy day?,Jacket,Scarf,Umbrella,Hat,Umbrella,MCQ,
456,46,Weather Station: Review,Clouds form by?,Evaporation,Condensation,Melting,Freezing,Condensation,MCQ,
457,46,Weather Station: Review,Which tool measures air pressure?,Wind vane,Rain gauge,Thermometer,Barometer,Barometer,MCQ,
458,46,Weather Station: Review,Which weather is good for kite flying?,Rainy,Stormy,Windy,Snowy,Windy,MCQ,
459,46,Weather Station: Review,Match the storm event.,,,,,,Match,"[{""left"":""Lightning"",""right"":""Bright flash""},{""left"":""Thunder"",""right"":""Loud sound""},{""left"":""Tornado"",""right"":""Spinning wind""},{""left"":""Hurricane"",""right"":""Strong storm""}]"
460,46,Weather Station: Review,Match the weather safety.,,,,,,Match,"[{""left"":""Storm"",""right"":""Stay indoors""},{""left"":""Rain"",""right"":""Use umbrella""},{""left"":""Cold"",""right"":""Wear jacket""},{""left"":""Sunny"",""right"":""Use sunscreen""}]"
461,47,Weather Station: Review,White fluffy clouds are?,Fog,Rain cloud,Cumulus,Cirrus,Cumulus,MCQ,
462,47,Weather Station: Review,Rain helps plants grow.,TRUE,FALSE,,,TRUE,MCQ,
463,47,Weather Station: Review,Should you stand under a tree during lightning?,Yes,No,,,No,MCQ,
464,47,Weather Station: Review,Which tool shows wind direction?,Anemometer,Barometer,Wind vane,Thermometer,Wind vane,MCQ,
465,47,Weather Station: Review,Who gives weather forecasts?,Pilot,Meteorologist,Teacher,Doctor,Meteorologist,MCQ,
466,47,Weather Station: Review,Which weather has strong winds?,Stormy,Sunny,Cloudy,Foggy,Stormy,MCQ,
467,47,Weather Station: Review,Which tool measures rainfall?,Rain gauge,Thermometer,Compass,Barometer,Rain gauge,MCQ,
468,47,Weather Station: Review,What should you wear on a cold day?,Sandals,Cap,Jacket,Shorts,Jacket,MCQ,
469,47,Weather Station: Review,Match the weather instrument.,,,,,,Match,"[{""left"":""Thermometer"",""right"":""Temperature""},{""left"":""Barometer"",""right"":""Air pressure""},{""left"":""Rain gauge"",""right"":""Rainfall""},{""left"":""Wind vane"",""right"":""Wind direction""}]"
470,47,Weather Station: Review,Match the weather condition.,,,,,,Match,"[{""left"":""Sunny"",""right"":""Bright day""},{""left"":""Cloudy"",""right"":""Many clouds""},{""left"":""Rainy"",""right"":""Wet weather""},{""left"":""Windy"",""right"":""Moving air""}]"
471,48,Space Adventure,The Sun is at the center of the Solar System.,TRUE,FALSE,,,TRUE,MCQ,
472,48,Space Adventure,Earth is part of the Solar System.,TRUE,FALSE,,,TRUE,MCQ,
473,48,Space Adventure,Do planets orbit the Sun?,Yes,No,,,Yes,MCQ,
474,48,Space Adventure,What is at the center of the Solar System?,Sun,Earth,Moon,Mars,Sun,MCQ,
475,48,Space Adventure,How many planets are in the Solar System?,Nine,Seven,Ten,Eight,Eight,MCQ,
476,48,Space Adventure,What do planets move around?,Earth,Sun,Moon,Stars,Sun,MCQ,
477,48,Space Adventure,Which is a planet?,Moon,Star,Sun,Earth,Earth,MCQ,
478,48,Space Adventure,What gives Earth light?,Sun,Venus,Mars,Moon,Sun,MCQ,
479,48,Space Adventure,Match the space object.,,,,,,Match,"[{""left"":""Sun"",""right"":""Center""},{""left"":""Earth"",""right"":""Planet""},{""left"":""Moon"",""right"":""Satellite""},{""left"":""Mars"",""right"":""Planet""}]"
480,48,Space Adventure,Match the Solar System word.,,,,,,Match,"[{""left"":""Sun"",""right"":""Star""},{""left"":""Planet"",""right"":""Orbits Sun""},{""left"":""Moon"",""right"":""Orbits Earth""},{""left"":""Space"",""right"":""Universe""}]"
481,49,Space Adventure,Earth is the third planet from the Sun.,TRUE,FALSE,,,TRUE,MCQ,
482,49,Space Adventure,Jupiter is the largest planet.,TRUE,FALSE,,,TRUE,MCQ,
483,49,Space Adventure,Does Saturn have rings?,Yes,No,,,Yes,MCQ,
484,49,Space Adventure,Which planet do we live on?,Earth,Venus,Jupiter,Mars,Earth,MCQ,
485,49,Space Adventure,Which planet is closest to the Sun?,Venus,Mars,Mercury,Earth,Mercury,MCQ,
486,49,Space Adventure,Which planet is called the Red Planet?,Earth,Mars,Saturn,Venus,Mars,MCQ,
487,49,Space Adventure,Which planet has beautiful rings?,Jupiter,Saturn,Neptune,Mercury,Saturn,MCQ,
488,49,Space Adventure,Which is the largest planet?,Mars,Earth,Jupiter,Venus,Jupiter,MCQ,
489,49,Space Adventure,Match the planet.,,,,,,Match,"[{""left"":""Mercury"",""right"":""Closest Sun""},{""left"":""Earth"",""right"":""Our home""},{""left"":""Mars"",""right"":""Red Planet""},{""left"":""Saturn"",""right"":""Has rings""}]"
490,49,Space Adventure,Match the planet fact.,,,,,,Match,"[{""left"":""Jupiter"",""right"":""Largest""},{""left"":""Venus"",""right"":""Second planet""},{""left"":""Neptune"",""right"":""Farthest""},{""left"":""Earth"",""right"":""Life""}]"
491,50,Space Adventure,The Moon orbits Earth.,TRUE,FALSE,,,TRUE,MCQ,
492,50,Space Adventure,The Moon makes its own light.,TRUE,FALSE,,,FALSE,MCQ,
493,50,Space Adventure,Can we see a Full Moon?,Yes,No,,,Yes,MCQ,
494,50,Space Adventure,Earth has one?,Planet,Moon,Star,Sun,Moon,MCQ,
495,50,Space Adventure,Which Moon phase is fully bright?,Crescent,New Moon,Half Moon,Full Moon,Full Moon,MCQ,
496,50,Space Adventure,Which phase is mostly dark?,Full Moon,Crescent,New Moon,Half Moon,New Moon,MCQ,
497,50,Space Adventure,The Moon shines by reflecting?,Starlight,Fire,Lightning,Sunlight,Sunlight,MCQ,
498,50,Space Adventure,Which phase looks like a banana?,Half Moon,New Moon,Full Moon,Crescent,Crescent,MCQ,
499,50,Space Adventure,Match the Moon phase.,,,,,,Match,"[{""left"":""Full Moon"",""right"":""Round""},{""left"":""New Moon"",""right"":""Dark""},{""left"":""Half Moon"",""right"":""Half lit""},{""left"":""Crescent"",""right"":""Curved""}]"
500,50,Space Adventure,Match the space object.,,,,,,Match,"[{""left"":""Moon"",""right"":""Earth orbits""},{""left"":""Earth"",""right"":""Our planet""},{""left"":""Sun"",""right"":""Gives light""},{""left"":""Stars"",""right"":""Twinkle""}]"
501,51,Space Adventure,A solar eclipse happens when the Moon blocks the Sun.,TRUE,FALSE,,,TRUE,MCQ,
502,51,Space Adventure,A lunar eclipse happens when Earth blocks sunlight to the Moon.,TRUE,FALSE,,,TRUE,MCQ,
503,51,Space Adventure,Should you look directly at a solar eclipse?,Yes,No,,,No,MCQ,
504,51,Space Adventure,What blocks the Sun in a solar eclipse?,Venus,Earth,Moon,Mars,Moon,MCQ,
505,51,Space Adventure,What becomes dark during a lunar eclipse?,Earth,Mars,Sun,Moon,Moon,MCQ,
506,51,Space Adventure,Which eclipse needs eye protection?,Solar,Lunar,Both,,Solar,MCQ,
507,51,Space Adventure,Earth's shadow falls on the?,Moon,Venus,Mars,Sun,Moon,MCQ,
508,51,Space Adventure,The Moon's shadow falls on the?,Jupiter,Earth,Sun,Mars,Earth,MCQ,
509,51,Space Adventure,Match the eclipse.,,,,,,Match,"[{""left"":""Solar eclipse"",""right"":""Moon blocks Sun""},{""left"":""Lunar eclipse"",""right"":""Earth blocks light""},{""left"":""Moon"",""right"":""Natural satellite""},{""left"":""Sun"",""right"":""Star""}]"
510,51,Space Adventure,Match the space object.,,,,,,Match,"[{""left"":""Sun"",""right"":""Gives light""},{""left"":""Earth"",""right"":""Our planet""},{""left"":""Moon"",""right"":""Orbits Earth""},{""left"":""Shadow"",""right"":""Blocks light""}]"
511,52,Space Adventure,Stars make their own light.,TRUE,FALSE,,,TRUE,MCQ,
512,52,Space Adventure,The North Star helps find direction.,TRUE,FALSE,,,TRUE,MCQ,
513,52,Space Adventure,Can we see stars at night?,Yes,No,,,Yes,MCQ,
514,52,Space Adventure,A group of stars is called?,Comet,Planet,Galaxy,Constellation,Constellation,MCQ,
515,52,Space Adventure,Which constellation is famous?,Venus,Orion,Earth,Mars,Orion,MCQ,
516,52,Space Adventure,Which star helps find north?,Rigel,Polaris,Vega,Sirius,Polaris,MCQ,
517,52,Space Adventure,Stars appear to?,Fall,Float,Spin,Twinkle,Twinkle,MCQ,
518,52,Space Adventure,What is the Sun?,Moon,Planet,Star,Comet,Star,MCQ,
519,52,Space Adventure,Match the space object.,,,,,,Match,"[{""left"":""Polaris"",""right"":""North Star""},{""left"":""Orion"",""right"":""Constellation""},{""left"":""Sun"",""right"":""Star""},{""left"":""Earth"",""right"":""Planet""}]"
520,52,Space Adventure,Match the space word.,,,,,,Match,"[{""left"":""Constellation"",""right"":""Star group""},{""left"":""Galaxy"",""right"":""Star system""},{""left"":""Comet"",""right"":""Ice body""},{""left"":""Planet"",""right"":""Orbits Sun""}]"
521,53,Space Adventure: Review,What is at the center of the Solar System?,Mars,Sun,Moon,Earth,Sun,MCQ,
522,53,Space Adventure: Review,Which planet has rings?,Jupiter,Saturn,Earth,Mars,Saturn,MCQ,
523,53,Space Adventure: Review,The Moon reflects sunlight.,TRUE,FALSE,,,TRUE,MCQ,
524,53,Space Adventure: Review,What blocks the Sun during a solar eclipse?,Earth,Venus,Mars,Moon,Moon,MCQ,
525,53,Space Adventure: Review,What is the Sun?,Moon,Star,Planet,Comet,Star,MCQ,
526,53,Space Adventure: Review,Which planet is our home?,Earth,Venus,Mars,Jupiter,Earth,MCQ,
527,53,Space Adventure: Review,Which Moon phase is fully bright?,New Moon,Full Moon,Half Moon,Crescent,Full Moon,MCQ,
528,53,Space Adventure: Review,Which star helps find north?,Polaris,Rigel,Vega,Sirius,Polaris,MCQ,
529,53,Space Adventure: Review,Match the planet.,,,,,,Match,"[{""left"":""Mercury"",""right"":""Closest Sun""},{""left"":""Earth"",""right"":""Our home""},{""left"":""Mars"",""right"":""Red Planet""},{""left"":""Jupiter"",""right"":""Largest""}]"
530,53,Space Adventure: Review,Match the eclipse.,,,,,,Match,"[{""left"":""Solar eclipse"",""right"":""Moon blocks Sun""},{""left"":""Lunar eclipse"",""right"":""Earth blocks light""},{""left"":""Sun"",""right"":""Star""},{""left"":""Moon"",""right"":""Natural satellite""}]"
531,54,Space Adventure: Review,How many planets are in the Solar System?,Seven,Eight,Ten,Nine,Eight,MCQ,
532,54,Space Adventure: Review,Which is the Red Planet?,Earth,Saturn,Mars,Venus,Mars,MCQ,
533,54,Space Adventure: Review,Can we see a Full Moon?,Yes,No,,,Yes,MCQ,
534,54,Space Adventure: Review,Which eclipse needs eye protection?,Solar,Lunar,Both,,Solar,MCQ,
535,54,Space Adventure: Review,A group of stars is called?,Comet,Constellation,Asteroid,Galaxy,Constellation,MCQ,
536,54,Space Adventure: Review,Which planet is closest to the Sun?,Mars,Venus,Mercury,Earth,Mercury,MCQ,
537,54,Space Adventure: Review,What is the Moon?,Comet,Star,Satellite,Planet,Satellite,MCQ,
538,54,Space Adventure: Review,Stars appear to?,Spin,Fall,Twinkle,Float,Twinkle,MCQ,
539,54,Space Adventure: Review,Match the Moon phase.,,,,,,Match,"[{""left"":""Full Moon"",""right"":""Round""},{""left"":""New Moon"",""right"":""Dark""},{""left"":""Half Moon"",""right"":""Half lit""},{""left"":""Crescent"",""right"":""Curved""}]"
540,54,Space Adventure: Review,Match the space object.,,,,,,Match,"[{""left"":""Sun"",""right"":""Star""},{""left"":""Earth"",""right"":""Planet""},{""left"":""Moon"",""right"":""Satellite""},{""left"":""Polaris"",""right"":""North Star""}]"
541,55,Space Adventure: Review,The Sun is a star.,TRUE,FALSE,,,TRUE,MCQ,
542,55,Space Adventure: Review,Which planet is the largest?,Mars,Earth,Jupiter,Venus,Jupiter,MCQ,
543,55,Space Adventure: Review,Which Moon phase is mostly dark?,Full Moon,New Moon,Crescent,Half Moon,New Moon,MCQ,
544,55,Space Adventure: Review,Earth's shadow falls on the?,Sun,Mars,Venus,Moon,Moon,MCQ,
545,55,Space Adventure: Review,Which star helps find north?,Vega,Rigel,Sirius,Polaris,Polaris,MCQ,
546,55,Space Adventure: Review,What gives Earth light?,Sun,Mars,Stars,Moon,Sun,MCQ,
547,55,Space Adventure: Review,Which planet has rings?,Mars,Venus,Saturn,Jupiter,Saturn,MCQ,
548,55,Space Adventure: Review,Should you look at a solar eclipse directly?,Maybe,No,Yes,Sometimes,No,MCQ,
549,55,Space Adventure: Review,Match the Solar System.,,,,,,Match,"[{""left"":""Sun"",""right"":""Center""},{""left"":""Earth"",""right"":""Planet""},{""left"":""Moon"",""right"":""Satellite""},{""left"":""Mars"",""right"":""Red Planet""}]"
550,55,Space Adventure: Review,Match the space term.,,,,,,Match,"[{""left"":""Constellation"",""right"":""Star group""},{""left"":""Galaxy"",""right"":""Star system""},{""left"":""Comet"",""right"":""Ice body""},{""left"":""Polaris"",""right"":""North Star""}]"
551,56,Energy Explorer,The Sun gives us heat.,TRUE,FALSE,,,TRUE,MCQ,
552,56,Energy Explorer,Ice is hotter than fire.,TRUE,FALSE,,,FALSE,MCQ,
553,56,Energy Explorer,Can fire produce heat?,Yes,No,,,Yes,MCQ,
554,56,Energy Explorer,Which is a source of heat?,Star,Moon,Sun,Cloud,Sun,MCQ,
555,56,Energy Explorer,Which object is usually hot?,Fire,Snow,Rain,Ice,Fire,MCQ,
556,56,Energy Explorer,Which feels cold?,Sun,Oven,Fire,Ice,Ice,MCQ,
557,56,Energy Explorer,Which appliance gives heat?,Radio,Fan,Heater,Clock,Heater,MCQ,
558,56,Energy Explorer,What should you avoid touching?,Hot stove,Cold water,Paper,Soft toy,Hot stove,MCQ,
559,56,Energy Explorer,Match the heat source.,,,,,,Match,"[{""left"":""Sun"",""right"":""Natural heat""},{""left"":""Fire"",""right"":""Hot flames""},{""left"":""Heater"",""right"":""Warms room""},{""left"":""Oven"",""right"":""Cooks food""}]"
560,56,Energy Explorer,Match the temperature.,,,,,,Match,"[{""left"":""Ice"",""right"":""Cold""},{""left"":""Fire"",""right"":""Hot""},{""left"":""Snow"",""right"":""Cold""},{""left"":""Sun"",""right"":""Warm""}]"
561,57,Energy Explorer,The Sun is a natural light source.,TRUE,FALSE,,,TRUE,MCQ,
562,57,Energy Explorer,A light bulb gives light.,TRUE,FALSE,,,TRUE,MCQ,
563,57,Energy Explorer,Can we see without light?,Yes,No,,,No,MCQ,
564,57,Energy Explorer,Which is a natural light source?,Torch,Sun,Lamp,Moon,Sun,MCQ,
565,57,Energy Explorer,Which is an artificial light source?,Firefly,Bulb,Sun,Star,Bulb,MCQ,
566,57,Energy Explorer,What forms when light is blocked?,Wind,Shadow,Cloud,Rain,Shadow,MCQ,
567,57,Energy Explorer,Which helps us see at night?,Book,Torch,Fan,Umbrella,Torch,MCQ,
568,57,Energy Explorer,Which object lets light pass through?,Wood,Brick,Glass,Metal,Glass,MCQ,
569,57,Energy Explorer,Match the light source.,,,,,,Match,"[{""left"":""Sun"",""right"":""Natural light""},{""left"":""Bulb"",""right"":""Electric light""},{""left"":""Torch"",""right"":""Portable light""},{""left"":""Candle"",""right"":""Flame light""}]"
570,57,Energy Explorer,Match the light word.,,,,,,Match,"[{""left"":""Shadow"",""right"":""Blocked light""},{""left"":""Glass"",""right"":""Transparent""},{""left"":""Mirror"",""right"":""Reflects light""},{""left"":""Darkness"",""right"":""No light""}]"
571,58,Energy Explorer,Sound is made by vibrations.,TRUE,FALSE,,,TRUE,MCQ,
572,58,Energy Explorer,Space has no sound.,TRUE,FALSE,,,TRUE,MCQ,
573,58,Energy Explorer,Can we hear with our ears?,Yes,No,,,Yes,MCQ,
574,58,Energy Explorer,Which makes sound?,Cloud,Leaf,Bell,Rock,Bell,MCQ,
575,58,Energy Explorer,Which is a loud sound?,Breeze,Thunder,Whisper,Leaves,Thunder,MCQ,
576,58,Energy Explorer,Which is a soft sound?,Whisper,Siren,Thunder,Horn,Whisper,MCQ,
577,58,Energy Explorer,What do we use to hear?,Nose,Ears,Eyes,Hands,Ears,MCQ,
578,58,Energy Explorer,Very loud sounds can hurt?,Hair,Teeth,Eyes,Ears,Ears,MCQ,
579,58,Energy Explorer,Match the sound source.,,,,,,Match,"[{""left"":""Bell"",""right"":""Rings""},{""left"":""Drum"",""right"":""Beats""},{""left"":""Guitar"",""right"":""Strings""},{""left"":""Whistle"",""right"":""Blows""}]"
580,58,Energy Explorer,Match the sound type.,,,,,,Match,"[{""left"":""Thunder"",""right"":""Loud""},{""left"":""Whisper"",""right"":""Soft""},{""left"":""Horn"",""right"":""Warning""},{""left"":""Music"",""right"":""Pleasant""}]"
581,59,Energy Explorer,Electricity powers many appliances.,TRUE,FALSE,,,TRUE,MCQ,
582,59,Energy Explorer,It is safe to touch bare wires.,TRUE,FALSE,,,FALSE,MCQ,
583,59,Energy Explorer,Should you switch off unused lights?,Yes,No,,,Yes,MCQ,
584,59,Energy Explorer,Which appliance uses electricity?,Spoon,Chair,Book,Fan,Fan,MCQ,
585,59,Energy Explorer,Which stores electrical energy?,Plate,Cup,Pencil,Battery,Battery,MCQ,
586,59,Energy Explorer,Which should stay dry?,Book,Hat,Plug,Towel,Plug,MCQ,
587,59,Energy Explorer,Which can produce electricity?,Bicycle,Ball,Generator,Table,Generator,MCQ,
588,59,Energy Explorer,Which action saves electricity?,Read book,Open door,Turn off,Leave on,Turn off,MCQ,
589,59,Energy Explorer,Match the electrical item.,,,,,,Match,"[{""left"":""Battery"",""right"":""Stores energy""},{""left"":""Bulb"",""right"":""Gives light""},{""left"":""Fan"",""right"":""Moves air""},{""left"":""Plug"",""right"":""Power point""}]"
590,59,Energy Explorer,Match the safety rule.,,,,,,Match,"[{""left"":""Bare wire"",""right"":""Do not touch""},{""left"":""Wet hands"",""right"":""Keep away""},{""left"":""Unused light"",""right"":""Turn off""},{""left"":""Broken plug"",""right"":""Tell adult""}]"
591,60,Energy Explorer,Solar energy comes from the Sun.,TRUE,FALSE,,,TRUE,MCQ,
592,60,Energy Explorer,Coal is renewable energy.,TRUE,FALSE,,,FALSE,MCQ,
593,60,Energy Explorer,Can wind produce electricity?,Yes,No,,,Yes,MCQ,
594,60,Energy Explorer,Which is renewable energy?,Gas,Solar,Coal,Oil,Solar,MCQ,
595,60,Energy Explorer,Which uses wind to make electricity?,Fan,Generator,Battery,Wind turbine,Wind turbine,MCQ,
596,60,Energy Explorer,Which uses flowing water?,Oil,Hydropower,Coal,Gas,Hydropower,MCQ,
597,60,Energy Explorer,Which energy helps protect nature?,Oil,Fossil fuel,Coal,Clean energy,Clean energy,MCQ,
598,60,Energy Explorer,Which source will not run out quickly?,Sun,Oil,Coal,Gas,Sun,MCQ,
599,60,Energy Explorer,Match the energy source.,,,,,,Match,"[{""left"":""Sun"",""right"":""Solar""},{""left"":""Wind"",""right"":""Turbine""},{""left"":""Water"",""right"":""Hydropower""},{""left"":""Plants"",""right"":""Biomass""}]"
600,60,Energy Explorer,Match the energy type.,,,,,,Match,"[{""left"":""Solar"",""right"":""Sunlight""},{""left"":""Wind"",""right"":""Moving air""},{""left"":""Hydropower"",""right"":""Flowing water""},{""left"":""Biomass"",""right"":""Plant waste""}]"
601,61,Energy Explorer: Review,Which gives us heat?,Star,Cloud,Sun,Moon,Sun,MCQ,
602,61,Energy Explorer: Review,What forms when light is blocked?,Shadow,Rain,Wind,Fog,Shadow,MCQ,
603,61,Energy Explorer: Review,Which body part hears sound?,Nose,Ears,Eyes,Hands,Ears,MCQ,
604,61,Energy Explorer: Review,Which stores electrical energy?,Chair,Book,Cup,Battery,Battery,MCQ,
605,61,Energy Explorer: Review,Which is renewable energy?,Solar,Gas,Coal,Oil,Solar,MCQ,
606,61,Energy Explorer: Review,Fire is hot.,TRUE,FALSE,,,TRUE,MCQ,
607,61,Energy Explorer: Review,Should you touch bare wires?,Yes,No,,,No,MCQ,
608,61,Energy Explorer: Review,Can wind produce electricity?,Yes,No,,,Yes,MCQ,
609,61,Energy Explorer: Review,Match the energy source.,,,,,,Match,"[{""left"":""Sun"",""right"":""Heat""},{""left"":""Battery"",""right"":""Stores energy""},{""left"":""Bell"",""right"":""Sound""},{""left"":""Wind"",""right"":""Electricity""}]"
610,61,Energy Explorer: Review,Match the energy type.,,,,,,Match,"[{""left"":""Heat"",""right"":""Fire""},{""left"":""Light"",""right"":""Bulb""},{""left"":""Sound"",""right"":""Drum""},{""left"":""Electricity"",""right"":""Fan""}]"
611,62,Energy Explorer: Review,Which object is usually hot?,Snow,Ice,Fire,Rain,Fire,MCQ,
612,62,Energy Explorer: Review,Which is a natural light source?,Torch,Lamp,Bulb,Sun,Sun,MCQ,
